2026-07-08 20:53:31 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 20:53:31  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 23:39:57  0  0      0 2774140   2104 508184    0    0     0     0  606  687  1  1 98  0  0
2026-07-08 23:40:02  0  0      0 2773056   2104 508228    0    0     0    55  679  723  2  1 97  0  0
2026-07-08 23:40:07  0  0      0 2773276   2104 508292    0    0     0    64  745  813  2  1 97  0  0
2026-07-08 23:40:12  0  0      0 2773304   2104 508344    0    0     0     0  673  727  2  1 97  0  0
2026-07-08 23:40:17  0  0      0 2773276   2104 508392    0    0     0     0  610  689  1  1 98  0  0
2026-07-08 23:40:22  0  0      0 2788340   2104 493560    0    0     0     0  645  721  2  1 98  0  0
2026-07-08 23:40:27  0  0      0 2788284   2104 493600    0    0     0     0  716  785  2  1 97  0  0
2026-07-08 23:40:32  0  0      0 2788228   2104 493668    0    0     0     1  716  797  2  1 97  0  0
2026-07-08 23:40:37  0  0      0 2788284   2104 493704    0    0     0    71  660  710  2  1 97  0  0
2026-07-08 23:40:42  0  0      0 2788228   2104 493760    0    0     0     0  606  706  2  1 98  0  0
2026-07-08 23:40:47  0  0      0 2788172   2104 493812    0    0     0     0  641  710  2  1 98  0  0
2026-07-08 23:40:52  0  0      0 2788088   2104 493848    0    0     0     0  711  788  2  1 98  0  0
2026-07-08 23:40:57  0  0      0 2788032   2104 493904    0    0     0     0  672  735  2  1 97  0  0
2026-07-08 23:41:02  0  0      0 2786112   2104 493960    0    0     0     6  636  729  2  1 98  0  0
2026-07-08 23:41:07  0  0      0 2787804   2104 494012    0    0     0    62  672  758  2  1 97  0  0
2026-07-08 23:41:12  0  0      0 2787748   2104 494068    0    0     0     0  692  754  2  1 97  0  0
2026-07-08 23:41:17  0  0      0 2787748   2104 494120    0    0     0     0  721  797  2  1 97  0  0
2026-07-08 23:41:22  0  0      0 2787720   2104 494156    0    0     0     0  649  700  2  1 98  0  0
2026-07-08 23:41:27  0  0      0 2787664   2104 494212    0    0     0     0  605  700  2  1 98  0  0
2026-07-08 23:41:32 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 23:41:32  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 23:41:32  0  0      0 2787576   2104 494264    0    0     0    24  650  714  2  1 98  0  0
2026-07-08 23:41:37  0  0      0 2787520   2104 494308    0    0     0    67  707  780  2  1 98  0  0
2026-07-08 23:41:42  0  0      0 2787436   2104 494360    0    0     0     0  676  730  2  1 97  0  0
2026-07-08 23:41:47  0  0      0 2787380   2104 494416    0    0     0    24  589  679  1  1 98  0  0
2026-07-08 23:41:52  0  0      0 2787324   2104 494468    0    0     0     0  632  708  2  1 98  0  0
2026-07-08 23:41:57  0  0      0 2787268   2104 494524    0    0     0     0  704  768  2  1 97  0  0
2026-07-08 23:42:02  0  0      0 2785416   2104 494564    0    0     0     5  716  765  2  1 97  0  0
2026-07-08 23:42:07  0  0      0 2787072   2104 494616    0    0     0     0  716  780  2  1 97  0  0
2026-07-08 23:42:12  0  0      0 2787100   2104 494672    0    0     0     0  614  711  2  1 98  0  0
2026-07-08 23:42:17  0  0      0 2787072   2104 494724    0    0     0     0  638  702  2  1 98  0  0
2026-07-08 23:42:22  0  0      0 2787044   2104 494760    0    0     0    64  712  794  2  1 97  0  0
2026-07-08 23:42:27  0  0      0 2778812   2104 503008    0    0     0     0  700  763  2  1 97  0  0
2026-07-08 23:42:32  0  0      0 2778700   2104 503060    0    0     0     8  590  681  1  1 98  0  0
2026-07-08 23:42:37  0  0      0 2778672   2104 503116    0    0     0     5  638  724  2  0 98  0  0
2026-07-08 23:42:42  0  0      0 2778616   2104 503172    0    0     0     0  700  784  2  1 97  0  0
2026-07-08 23:42:47  0  0      0 2778588   2104 503208    0    0     0     0  699  764  2  1 97  0  0
2026-07-08 23:42:52  0  0      0 2778476   2104 503268    0    0     0    63  648  696  2  1 97  0  0
2026-07-08 23:42:57  0  0      0 2778448   2104 503316    0    0     0     0  611  699  2  1 98  0  0
2026-07-08 23:43:02  0  0      0 2776596   2104 503368    0    0     0     4  672  734  2  1 97  0  0
2026-07-08 23:43:07  0  0      0 2778256   2104 503412    0    0     0     0  723  808  2  1 97  0  0
2026-07-08 23:43:12  0  0      0 2778284   2104 503460    0    0     0     0  676  730  2  1 97  0  0
2026-07-08 23:43:17 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 23:43:17  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 23:43:17  0  0      0 2778256   2104 503516    0    0     0     0  595  678  2  0 98  0  0
2026-07-08 23:43:22  0  0      0 2778736   2104 503724    0    0     0    65  760  770  5  1 94  0  0
2026-07-08 23:43:27  0  0      0 2778736   2104 503780    0    0     0     1  699  779  2  1 98  0  0
2026-07-08 23:43:32  0  0      0 2779108   2104 503816    0    0     0    44  737  817  2  1 97  0  0
2026-07-08 23:43:37  0  0      0 2779080   2104 503876    0    0     0     4  655  706  2  1 98  0  0
2026-07-08 23:43:42  0  0      0 2779080   2104 503924    0    0     0     0  596  683  2  0 98  0  0
2026-07-08 23:43:47  0  0      0 2779052   2104 503980    0    0     0     0  656  730  2  1 97  0  0
2026-07-08 23:43:52  0  0      0 2778968   2104 504032    0    0     0     2  716  800  2  1 97  0  0
2026-07-08 23:43:57  0  0      0 2778940   2104 504072    0    0     0    72  678  733  2  1 97  0  0
2026-07-08 23:44:02  0  0      0 2777016   2104 504124    0    0     0   485  641  740  2  1 98  0  0
2026-07-08 23:44:07  0  0      0 2778712   2104 504172    0    0     0     0  673  767  2  1 97  0  0
2026-07-08 23:44:12  0  0      0 2778656   2104 504224    0    0     0     0  712  774  2  1 97  0  0
2026-07-08 23:44:17  0  0      0 2778380   2104 504292    0    0     0     0  775  848  3  1 97  0  0
2026-07-08 23:44:22  0  0      0 2778352   2104 504328    0    0     0     0  654  692  2  1 98  0  0
2026-07-08 23:44:27  0  0      0 2778380   2104 504384    0    0     0    63  608  695  2  0 98  0  0
2026-07-08 23:44:32  0  0      0 2778296   2104 504436    0    0     0     8  649  718  2  1 98  0  0
2026-07-08 23:44:37  0  0      0 2778268   2104 504492    0    0     0     4  707  766  2  1 97  0  0
2026-07-08 23:44:42  0  0      0 2778212   2104 504528    0    0     0     0  675  735  2  1 97  0  0
2026-07-08 23:44:47  0  0      0 2778156   2104 504588    0    0     0     2  592  679  2  1 98  0  0
2026-07-08 23:44:52  0  0      0 2778128   2104 504640    0    0     0     0  636  714  2  1 98  0  0
2026-07-08 23:44:57  0  0      0 2771352   2104 511384    0    0     0    65  693  761  2  1 97  0  0
2026-07-08 23:45:02 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 23:45:02  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 23:45:02  0  0      0 2769992   2104 511428    0    0     0    42  731  788  2  1 97  0  0
2026-07-08 23:45:07  0  0      0 2771156   2104 511484    0    0     0     0  677  729  2  1 97  0  0
2026-07-08 23:45:12  0  0      0 2771156   2104 511536    0    0     0     0  600  695  2  1 98  0  0
2026-07-08 23:45:17  0  0      0 2771100   2104 511588    0    0     0     1  653  723  2  1 98  0  0
2026-07-08 23:45:22  0  0      0 2771100   2104 511644    0    0     0     0  711  792  2  1 97  0  0
2026-07-08 23:45:27  0  0      0 2771044   2104 511680    0    0     0     0  685  744  2  1 98  0  0
2026-07-08 23:45:32  0  0      0 2770988   2104 511736    0    0     0     8  602  700  2  1 98  0  0
2026-07-08 23:45:37  0  0      0 2770980   2104 511788    0    0     0    74  641  726  2  1 98  0  0
2026-07-08 23:45:42  0  0      0 2770896   2104 511844    0    0     0     2  713  784  2  1 98  0  0
2026-07-08 23:45:47  0  0      0 2770840   2104 511896    0    0     0     0  715  795  2  1 97  0  0
2026-07-08 23:45:52  0  0      0 2770784   2104 511932    0    0     0     0  647  694  2  1 98  0  0
2026-07-08 23:45:57  0  0      0 2770756   2104 511988    0    0     0     0  604  689  2  0 98  0  0
2026-07-08 23:46:02  0  0      0 2769300   2104 512040    0    0     0     8  673  720  2  1 97  0  0
2026-07-08 23:46:07  0  0      0 2770428   2104 512084    0    0     0    65  717  793  2  1 97  0  0
2026-07-08 23:46:12  0  0      0 2770400   2104 512144    0    0     0     1  675  729  2  1 97  0  0
2026-07-08 23:46:17  0  0      0 2770372   2104 512192    0    0     0     0  601  692  2  0 98  0  0
2026-07-08 23:46:22  0  0      0 2770344   2104 512244    0    0     0     0  644  719  2  1 98  0  0
2026-07-08 23:46:27  0  0      0 2770232   2104 512300    0    0     0     0  691  776  2  1 97  0  0
2026-07-08 23:46:32  0  0      0 2784720   2104 497464    0    0     0     6  685  747  2  1 97  0  0
2026-07-08 23:46:37  0  0      0 2784728   2104 497516    0    0     0     5  638  694  2  1 98  0  0
2026-07-08 23:46:42  0  0      0 2784728   2104 497564    0    0     0    71  610  695  2  0 98  0  0
2026-07-08 23:46:47 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 23:46:47  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 23:46:47  0  0      0 2784672   2104 497620    0    0     0     0  639  713  2  1 98  0  0
2026-07-08 23:46:52  0  0      0 2784644   2104 497656    0    0     0     0  699  787  2  1 98  0  0
2026-07-08 23:46:57  0  0      0 2784616   2104 497708    0    0     0     0  665  720  2  1 98  0  0
2026-07-08 23:47:02  0  0      0 2782624   2104 497764    0    0     0     5  657  752  2  1 97  0  0
2026-07-08 23:47:07  0  0      0 2784544   2104 497820    0    0     0     1  675  750  2  1 97  0  0
2026-07-08 23:47:12  0  0      0 2784488   2104 497872    0    0     0    66  699  772  2  1 97  0  0
2026-07-08 23:47:17  0  0      0 2784488   2104 497920    0    0     0     1  703  764  2  1 97  0  0
2026-07-08 23:47:22  0  0      0 2784460   2104 497968    0    0     0     0  610  634  2  1 98  0  0
2026-07-08 23:47:27  0  0      0 2784432   2104 498016    0    0     0     0  611  713  2  0 98  0  0
2026-07-08 23:47:32  0  0      0 2784348   2104 498072    0    0     0     7  647  721  2  1 98  0  0
2026-07-08 23:47:37  0  0      0 2784320   2104 498108    0    0     0     4  717  798  2  1 98  0  0
2026-07-08 23:47:42  0  0      0 2784264   2104 498164    0    0     0     0  671  730  2  1 97  0  0
2026-07-08 23:47:47  0  0      0 2784180   2104 498220    0    0     0    71  594  684  2  1 98  0  0
2026-07-08 23:47:52  0  0      0 2784096   2104 498276    0    0     0     0  629  708  2  1 98  0  0
2026-07-08 23:47:57  0  0      0 2784068   2104 498316    0    0     0     0  697  770  2  1 97  0  0
2026-07-08 23:48:02  0  0      0 2782248   2104 498388    0    0     0     8  747  822  2  1 97  0  0
2026-07-08 23:48:07  0  0      0 2783864   2104 498432    0    0     0     0  665  723  2  1 97  0  0
2026-07-08 23:48:12  0  0      0 2783892   2104 498480    0    0     0     0  609  694  2  1 98  0  0
2026-07-08 23:48:17  0  0      0 2783892   2104 498536    0    0     0    66  659  719  2  1 97  0  0
2026-07-08 23:48:22  0  0      0 2783864   2104 498580    0    0     0     0  720  796  2  1 97  0  0
2026-07-08 23:48:27  0  0      0 2783864   2104 498628    0    0     0     0  681  735  2  1 97  0  0
2026-07-08 23:48:32 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 23:48:32  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 23:48:32  0  0      0 2783724   2104 498680    0    0     0    38  599  684  2  0 98  0  0
2026-07-08 23:48:37  0  0      0 2775492   2104 506916    0    0     0     0  650  733  2  1 98  0  0
2026-07-08 23:48:42  0  0      0 2775436   2104 506968    0    0     0     0  723  809  2  1 97  0  0
2026-07-08 23:48:47  0  0      0 2775408   2104 507028    0    0     0     0  717  794  2  1 97  0  0
2026-07-08 23:48:52  0  0      0 2775324   2104 507072    0    0     0     0  643  700  2  1 97  0  0
2026-07-08 23:48:57  0  0      0 2775268   2104 507128    0    0     0     0  613  703  2  1 98  0  0
2026-07-08 23:49:02  0  0      0 2773372   2104 507180    0    0     0    10  672  755  2  1 97  0  0
2026-07-08 23:49:07  0  0      0 2775012   2104 507228    0    0     0    65  715  767  2  1 97  0  0
2026-07-08 23:49:12  0  0      0 2775012   2104 507272    0    0     0     0  663  709  2  1 97  0  0
2026-07-08 23:49:17  0  0      0 2774984   2104 507328    0    0     0    26  584  657  2  1 98  0  0
2026-07-08 23:49:22  0  0      0 2774984   2104 507368    0    0     0     0  631  702  2  1 98  0  0
2026-07-08 23:49:27  0  0      0 2774900   2104 507436    0    0     0     0  706  779  2  1 97  0  0
2026-07-08 23:49:32  0  0      0 2774844   2104 507472    0    0     0     4  703  785  2  1 97  0  0
2026-07-08 23:49:37  0  0      0 2774788   2104 507524    0    0     0     0  640  685  2  1 98  0  0
2026-07-08 23:49:42  0  0      0 2774732   2104 507580    0    0     0     0  608  697  2  1 98  0  0
2026-07-08 23:49:47  0  0      0 2774732   2104 507620    0    0     0    63  646  708  2  1 98  0  0
2026-07-08 23:49:52  0  0      0 2774628   2104 507660    0    0     0     0  792  857  3  1 97  0  0
2026-07-08 23:49:57  1  0      0 2774656   2104 507696    0    0     0     0  688  746  2  1 97  0  0
2026-07-08 23:50:02  0  0      0 2772544   2104 507768    0    0     0    14  617  677  2  1 97  0  0
2026-07-08 23:50:07  0  0      0 2774224   2104 507808    0    0     0     0  653  706  2  1 97  0  0
2026-07-08 23:50:12  0  0      0 2774224   2104 507864    0    0     0     0  679  727  2  1 97  0  0
2026-07-08 23:50:17 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 23:50:17  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 23:50:17  0  0      0 2774196   2104 507900    0    0     0    63  686  747  2  1 97  0  0
2026-07-08 23:50:22  0  0      0 2774196   2104 507952    0    0     0     0  636  676  2  1 98  0  0
2026-07-08 23:50:27  0  0      0 2774140   2104 508008    0    0     0     2  583  661  2  0 98  0  0
2026-07-08 23:50:32  0  0      0 2774056   2104 508052    0    0     0    39  631  684  2  1 97  0  0
2026-07-08 23:50:37  0  0      0 2774000   2104 508116    0    0     0     5  694  755  2  1 97  0  0
2026-07-08 23:50:42  0  0      0 2773972   2104 508160    0    0     0     0  662  698  2  1 97  0  0
2026-07-08 23:50:47  0  0      0 2773916   2104 508212    0    0     0    63  564  610  2  0 98  0  0
2026-07-08 23:50:52  0  0      0 2773832   2104 508268    0    0     0     0  619  675  2  1 98  0  0
2026-07-08 23:50:57  0  0      0 2773804   2104 508308    0    0     0     0  661  706  2  1 97  0  0
2026-07-08 23:51:02  0  0      0 2772028   2104 508376    0    0     0     8  718  760  2  1 97  0  0
2026-07-08 23:51:07  0  0      0 2767888   2104 515116    0    0     0     0  662  697  2  1 97  0  0
2026-07-08 23:51:12  0  0      0 2767888   2104 515164    0    0     0     0  571  640  2  1 98  0  0
2026-07-08 23:51:17  0  0      0 2767720   2104 515220    0    0     0    66  625  664  2  1 97  0  0
2026-07-08 23:51:22  0  0      0 2767692   2104 515256    0    0     0     0  691  758  2  1 98  0  0
2026-07-08 23:51:27  0  0      0 2767808   2104 515312    0    0     0     0  657  695  2  1 97  0  0
2026-07-08 23:51:32  0  0      0 2767944   2104 515364    0    0     0    10  578  642  2  1 98  0  0
2026-07-08 23:51:37  0  0      0 2767916   2104 515420    0    0     0     4  627  682  2  0 98  0  0
2026-07-08 23:51:42  0  0      0 2767636   2104 515472    0    0     0     0  671  729  2  1 97  0  0
2026-07-08 23:51:47  1  0      0 2767664   2104 515528    0    0     0    63  691  760  2  1 97  0  0
2026-07-08 23:51:52  0  0      0 2767636   2104 515564    0    0     0     0  631  654  2  1 97  0  0
2026-07-08 23:51:57  0  0      0 2767720   2104 515620    0    0     0     0  585  658  2  1 98  0  0
2026-07-08 23:52:02 procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
2026-07-08 23:52:02  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
2026-07-08 23:52:02  0  0      0 2766812   2104 515672    0    0     0     5  661  706  2  1 97  0  0
2026-07-08 23:52:07  0  0      0 2766512   2104 515708    0    0     0     0  733  802  2  1 97  0  0
2026-07-08 23:52:12  0  0      0 2766428   2104 515768    0    0     0     0  653  687  2  1 97  0  0
2026-07-08 23:52:17  0  0      0 2766428   2104 515820    0    0     0     0  573  649  2  1 98  0  0
2026-07-08 23:52:22  0  0      0 2766372   2104 515872    0    0     0    63  618  681  2  1 98  0  0
2026-07-08 23:52:27  0  0      0 2766344   2104 515928    0    0     0     0  697  745  2  1 97  0  0
2026-07-08 23:52:32  0  0      0 2766372   2104 515980    0    0     0     0  692  775  2  1 97  0  0
2026-07-08 23:52:37  0  0      0 2766344   2104 516016    0    0     0     9  626  659  2  0 98  0  0
2026-07-08 23:52:42  0  0      0 2766400   2104 516072    0    0     0     2  589  662  1  1 98  0  0
2026-07-08 23:52:47  0  0      0 2781036   2104 501248    0    0     0     0  608  649  2  1 98  0  0
